Location,Indicator,Period,Dim1,First Tooltip
Niger,Population using safely managed sanitation services (%),2005,Total,5.6
Niger,Population using safely managed sanitation services (%),2005,Urban,17.96
Niger,Population using safely managed sanitation services (%),2005,Rural,3.2
Niger,Population using safely managed sanitation services (%),2004,Total,5.19
Niger,Population using safely managed sanitation services (%),2004,Urban,17.47
Niger,Population using safely managed sanitation services (%),2004,Rural,2.81
Niger,Population using safely managed sanitation services (%),2003,Total,4.73
Niger,Population using safely managed sanitation services (%),2003,Urban,16.92
Niger,Population using safely managed sanitation services (%),2003,Rural,2.37
Niger,Population using safely managed sanitation services (%),2002,Total,4.21
Niger,Population using safely managed sanitation services (%),2002,Urban,16.14
Niger,Population using safely managed sanitation services (%),2002,Rural,1.9
Niger,Population using safely managed sanitation services (%),2001,Total,3.69
Niger,Population using safely managed sanitation services (%),2001,Urban,15.35
Niger,Population using safely managed sanitation services (%),2001,Rural,1.43
Niger,Population using safely managed sanitation services (%),2000,Total,3.16
Niger,Population using safely managed sanitation services (%),2000,Urban,14.57
Niger,Population using safely managed sanitation services (%),2000,Rural,0.96
Nigeria,Population using safely managed sanitation services (%),2017,Total,26.65
Nigeria,Population using safely managed sanitation services (%),2017,Urban,29.5
Nigeria,Population using safely managed sanitation services (%),2017,Rural,23.86
Nigeria,Population using safely managed sanitation services (%),2016,Total,26.54
Nigeria,Population using safely managed sanitation services (%),2016,Urban,29.23
Nigeria,Population using safely managed sanitation services (%),2016,Rural,23.98
Nigeria,Population using safely managed sanitation services (%),2015,Total,26.42
Nigeria,Population using safely managed sanitation services (%),2015,Urban,28.95
Nigeria,Population using safely managed sanitation services (%),2015,Rural,24.1
Nigeria,Population using safely managed sanitation services (%),2014,Total,26.3
Nigeria,Population using safely managed sanitation services (%),2014,Urban,28.66
Nigeria,Population using safely managed sanitation services (%),2014,Rural,24.21
Nigeria,Population using safely managed sanitation services (%),2013,Total,26.18
Nigeria,Population using safely managed sanitation services (%),2013,Urban,28.37
Nigeria,Population using safely managed sanitation services (%),2013,Rural,24.32
Nigeria,Population using safely managed sanitation services (%),2012,Total,26.06
Nigeria,Population using safely managed sanitation services (%),2012,Urban,28.06
Nigeria,Population using safely managed sanitation services (%),2012,Rural,24.41
Nigeria,Population using safely managed sanitation services (%),2011,Total,25.94
Nigeria,Population using safely managed sanitation services (%),2011,Urban,27.75
Nigeria,Population using safely managed sanitation services (%),2011,Rural,24.5
Nigeria,Population using safely managed sanitation services (%),2010,Total,25.82
Nigeria,Population using safely managed sanitation services (%),2010,Urban,27.42
Nigeria,Population using safely managed sanitation services (%),2010,Rural,24.58
Nigeria,Population using safely managed sanitation services (%),2009,Total,25.69
Nigeria,Population using safely managed sanitation services (%),2009,Urban,27.09
Nigeria,Population using safely managed sanitation services (%),2009,Rural,24.65
Nigeria,Population using safely managed sanitation services (%),2008,Total,25.57
Nigeria,Population using safely managed sanitation services (%),2008,Urban,26.76
Nigeria,Population using safely managed sanitation services (%),2008,Rural,24.72
Nigeria,Population using safely managed sanitation services (%),2007,Total,25.44
Nigeria,Population using safely managed sanitation services (%),2007,Urban,26.41
Nigeria,Population using safely managed sanitation services (%),2007,Rural,24.78
Nigeria,Population using safely managed sanitation services (%),2006,Total,25.32
Nigeria,Population using safely managed sanitation services (%),2006,Urban,26.05
Nigeria,Population using safely managed sanitation services (%),2006,Rural,24.83
Nigeria,Population using safely managed sanitation services (%),2005,Total,25.19
Nigeria,Population using safely managed sanitation services (%),2005,Urban,25.69
Nigeria,Population using safely managed sanitation services (%),2005,Rural,24.87
Nigeria,Population using safely managed sanitation services (%),2004,Total,25.06
Nigeria,Population using safely managed sanitation services (%),2004,Urban,25.32
Nigeria,Population using safely managed sanitation services (%),2004,Rural,24.9
Nigeria,Population using safely managed sanitation services (%),2003,Total,24.93
Nigeria,Population using safely managed sanitation services (%),2003,Urban,24.94
Nigeria,Population using safely managed sanitation services (%),2003,Rural,24.93
Nigeria,Population using safely managed sanitation services (%),2002,Total,24.81
Nigeria,Population using safely managed sanitation services (%),2002,Urban,24.55
Nigeria,Population using safely managed sanitation services (%),2002,Rural,24.95
Nigeria,Population using safely managed sanitation services (%),2001,Total,24.5
Nigeria,Population using safely managed sanitation services (%),2001,Urban,23.79
Nigeria,Population using safely managed sanitation services (%),2001,Rural,24.89
Nigeria,Population using safely managed sanitation services (%),2000,Total,24.59
Nigeria,Population using safely managed sanitation services (%),2000,Urban,23.61
Nigeria,Population using safely managed sanitation services (%),2000,Rural,25.12
Norway,Population using safely managed sanitation services (%),2017,Total,76.32
Norway,Population using safely managed sanitation services (%),2016,Total,76.11
Norway,Population using safely managed sanitation services (%),2015,Total,75.91
Norway,Population using safely managed sanitation services (%),2014,Total,75.7
Norway,Population using safely managed sanitation services (%),2013,Total,75.5
Norway,Population using safely managed sanitation services (%),2012,Total,75.3
Norway,Population using safely managed sanitation services (%),2011,Total,75.1
Norway,Population using safely managed sanitation services (%),2010,Total,74.9
Norway,Population using safely managed sanitation services (%),2009,Total,74.7
Norway,Population using safely managed sanitation services (%),2008,Total,74.5
Norway,Population using safely managed sanitation services (%),2007,Total,74.31
Norway,Population using safely managed sanitation services (%),2006,Total,74.11
Norway,Population using safely managed sanitation services (%),2005,Total,73.92
Norway,Population using safely managed sanitation services (%),2004,Total,73.73
Norway,Population using safely managed sanitation services (%),2003,Total,73.54
Norway,Population using safely managed sanitation services (%),2002,Total,73.35
Norway,Population using safely managed sanitation services (%),2001,Total,73.16
Norway,Population using safely managed sanitation services (%),2000,Total,72.97
Paraguay,Population using safely managed sanitation services (%),2017,Total,58.47
Paraguay,Population using safely managed sanitation services (%),2017,Urban,53.56
Paraguay,Population using safely managed sanitation services (%),2017,Rural,66.24
Paraguay,Population using safely managed sanitation services (%),2016,Total,57.7
Paraguay,Population using safely managed sanitation services (%),2016,Urban,53.32
Paraguay,Population using safely managed sanitation services (%),2016,Rural,64.56
Paraguay,Population using safely managed sanitation services (%),2015,Total,56.9
Paraguay,Population using safely managed sanitation services (%),2015,Urban,53.08
Paraguay,Population using safely managed sanitation services (%),2015,Rural,62.82
Paraguay,Population using safely managed sanitation services (%),2014,Total,56.09
Paraguay,Population using safely managed sanitation services (%),2014,Urban,52.83
